text,label
"As she opened the door to her apartment, she found a giant teddy bear and a bouquet of flowers waiting for her, a gift from an unexpected secret admirer.",5
"As the magician pulled a rabbit out of an empty hat, the audience burst into applause, but Maria couldn't stop gasping in sheer surprise - it was as if her heart had momentarily stopped.",5
"As she opened the door to find a dozen red roses waiting for her, she let out a gasp, her eyes wide with surprise, as she had never received such an extravagant gift before.",5
"As the magician pulled a rabbit out of an empty top hat, Mary's eyes widened in disbelief, her gasp echoing around the room. Her mind raced with questions, but for now, she was merely spellbound by the unexpected spectacle before her.",5
"As she opened the door to find a grand piano delivered unexpectedly, a gasp of surprise escaped her lips, her eyes wide with astonishment at the sight before her.",5
"As the magician pulled a rabbit out of an empty hat, Mary let out a gasp, her eyes widening in disbelief and her heart skipping a beat - overwhelmed by the unexpected magic unfolding before her.",5
"Suddenly, as a burst of fireworks filled the night sky, John gasped in astonishment, his eyes widening with delight and a hint of fear. He had never seen anything like it before, and the unexpected spectacle left him utterly amazed.",5
"The visitor's eyes widened in disbelief as they entered the room, where a majestic lion calmly lounged amongst oversized plush toys. The sudden sight of such a fearsome creature in an unexpected setting left them momentarily speechless, their heart pounding with surprise and curiosity.",5
"As she opened the door to find a giant panda lounging in her living room, Emily let out an exclamation of surprise and delight.",5
"Suddenly, the room filled with a cacophony of unexpected fireworks. As confetti rained down around her, she stumbled back in shock, her heart racing as she found herself enveloped in a burst of color and noise that she had never anticipated.",5
"As the magician pulled a rabbit out of an empty hat, John let out a gasp, his eyes wide with surprise and wonder, unable to comprehend the magic unfolding before him.",5
"As the magician pulled a rabbit from an empty top hat, Mary couldn't help but let out a gasp of surprise, her eyes wide with astonishment as she watched in disbelief.",5
"The sudden appearance of a magician pulling a rabbit out of an empty hat left Sarah with wide-eyed astonishment, her mouth agape in genuine surprise.",5
"As she opened the door, she found a majestic lion lounging on her living room sofa, his golden mane glowing under the soft lighting. This unexpected encounter left her eyes wide with surprise and heart pounding in excitement.",5
"As she opened the door to find a mountain of balloons filling her living room, her eyes widened in delight and surprise, a look of astonishment plastered across her face as she realized the extent of the surprise party that had been planned for her.",5
"The woman's eyes widened as she glanced at the antique vase, now adorned with a vibrant, blooming flower that had not been there moments ago, causing her to gasp in a mix of delight and astonishment.",5
"As she opened the antique cabinet, she discovered an exquisite, unopened first edition of Charles Dickens' A Tale of Two Cities. A wave of astonishment washed over her as she realized that this hidden treasure had been in her family for generations without anyone ever knowing.",5
"John froze as he stumbled upon the ancient artifact hidden within the dusty ruins, its beauty and intricacy far exceeding his wildest expectations. The unexpected discovery took him aback, causing him to gasp in awe and disbelief, his eyes wide with surprise.",5
"As the magician suddenly produced a dove from an empty hat, the audience erupted in gasps, their eyes wide and jaws dropped - a clear expression of surprise, as if they had just witnessed magic firsthand.",5
"As the magician pulled a white rabbit from an empty top hat, Mary let out a gasp, her eyes widening in surprise and delight.",5
"As she opened the door, a parrot squawked and flew out, startling her. She jumped back in surprise, her heart pounding in her chest as she watched the vibrant bird circle around the room before landing on a nearby shelf.",5
"The child's eyes widened in amazement as a giant, colorful balloon floated unexpectedly into their living room through an open window, filling the small space with laughter and gasps of surprise.",5
"As the balloon suddenly burst in the sky, filling the air with a loud pop and sending confetti cascading down around her, Sarah's eyes widened in surprise, her mouth agape as she took in the unexpected spectacle.",5
"As she opened the door to her apartment, she found a dozen red roses and an extravagant chocolate cake sitting on the table, sent by an unknown admirer. Her eyes widened in disbelief, a gasp escaped her lips as she stared at the unexpected gifts.",5
